 Point_X, Point_Y, Object Type
-2.4069275025708396,-5.46119963502125,Wall
-2.330513880504019,-5.69867384638291,Wall
-2.479640927209718,-5.23522470143646,Wall
-2.2909894618732274,-5.821505743235903,Wall
-2.369167095596975,-5.578549429786541,Wall
-2.5145056583687073,-5.126873934748849,Wall
-2.4437651475550726,-5.346717551140948,Wall
-2.5809482341234125,-4.920387213514928,Wall
-2.250607777853464,-5.947001804103994,Wall
-2.548299003196241,-5.021852765811541,Wall
-5.162688770397834,4.713842414802489,EmptySpace
-4.717770657516266,4.941982443797631,EmptySpace
-4.2728525446346985,5.170122472792773,EmptySpace
-3.8279344317531305,5.398262501787915,EmptySpace
-3.3830163188715625,5.626402530783057,EmptySpace
-8.477956974643629,-1.4625611120091317,Wall
-8.49933911406033,-1.4923116467397755,Wall
-8.477956974643629,-1.4625611120091317,Wall
-8.49933911406033,-1.4923116467397755,Wall
-2.9380982059899945,5.854542559778199,EmptySpace
-7.647982800800865,-0.6986644175269703,Wall
-7.622225936809949,-0.6628270084735233,Wall
-7.601791999389613,-0.6343957765439141,Wall
-7.647982800800865,-0.6986644175269703,Wall
-7.622225936809949,-0.6628270084735233,Wall
-7.601791999389613,-0.6343957765439141,Wall
-2.4931800931084265,6.082682588773341,EmptySpace
-6.71372159609142,0.21033445187279476,Wall
-6.801918358967384,0.08761984385643729,Wall
-6.745744016041708,0.16577931647104371,Wall
-6.726315466658622,0.1928116784776268,Wall
-6.7711859273533594,0.13038012411987854,Wall
-6.71372159609142,0.21033445187279476,Wall
-6.801918358967384,0.08761984385643729,Wall
-6.745744016041708,0.16577931647104371,Wall
-6.726315466658622,0.1928116784776268,Wall
-6.7711859273533594,0.13038012411987854,Wall
-2.0482619802268585,6.310822617768483,EmptySpace
-5.869866121269438,0.9935452158613103,Wall
-5.8410585504633445,1.0336272964740063,Wall
-5.9627730079657955,0.8642770680155945,Wall
-5.89508589079938,0.9584551056212991,Wall
-5.851526700913281,1.0190621929800514,Wall
-5.926311005630048,0.9150093191574591,Wall
-5.869866121269438,0.9935452158613103,Wall
-5.8410585504633445,1.0336272964740063,Wall
-5.9627730079657955,0.8642770680155945,Wall
-5.89508589079938,0.9584551056212991,Wall
-5.851526700913281,1.0190621929800514,Wall
-5.926311005630048,0.9150093191574591,Wall
-1.6033438673452904,6.5389626467636255,EmptySpace
-4.972146571857293,1.8517010071269793,Wall
-4.9945662606354375,1.820506854070274,Wall
-4.969514377402277,1.8553633718242457,Wall
-4.977438524502897,1.844337926290784,Wall
-5.051720679636901,1.7409837299162616,Wall
-5.019685674916972,1.7855563754286248,Wall
-5.089723590701212,1.6881074997387895,Wall
-4.972146571857293,1.8517010071269793,Wall
-4.9945662606354375,1.820506854070274,Wall
-4.969514377402277,1.8553633718242457,Wall
-4.977438524502897,1.844337926290784,Wall
-5.051720679636901,1.7409837299162616,Wall
-5.019685674916972,1.7855563754286248,Wall
-5.089723590701212,1.6881074997387895,Wall
-1.1584257544637224,6.767102675758768,EmptySpace
-4.107162231611806,2.6643099072117398,Wall
-4.708568999290309,1.827528676841152,Wall
-4.178299012861659,2.5653320996146745,Wall
-4.0993141052119215,2.675229579583152,Wall
-4.104085948669693,2.6685901647073544,Wall
-4.766357858208329,1.747122810020274,Wall
-4.145007568813654,2.6116529210760575,Wall
-4.733907192760114,1.7922737947105842,Wall
-4.119819554076367,2.6466988485501,Wall
-4.107162231611806,2.6643099072117398,Wall
-4.708568999290309,1.827528676841152,Wall
-4.178299012861659,2.5653320996146745,Wall
-4.0993141052119215,2.675229579583152,Wall
-4.104085948669693,2.6685901647073544,Wall
-4.766357858208329,1.747122810020274,Wall
-4.145007568813654,2.6116529210760575,Wall
-4.733907192760114,1.7922737947105842,Wall
-4.119819554076367,2.6466988485501,Wall
-0.7135076415821544,6.99524270475391,EmptySpace
-3.306318350981792,3.3876754937888243,Wall
-3.2456021022192325,3.47215445224674,Wall
-3.8894650949133593,2.5763007702264957,Wall
-3.8566632043840516,2.6219404400651776,Wall
-3.230848184509777,3.4926826572441003,Wall
-3.271108326984741,3.4366657758825245,Wall
-3.245568850081627,3.472200718378272,Wall
-3.8321662727522767,2.65602481305996,Wall
-3.2315437581266453,3.4917148547878973,Wall
-3.9294665050832065,2.5206438820479837,Wall
-3.306318350981792,3.3876754937888243,Wall
-3.2456021022192325,3.47215445224674,Wall
-3.8894650949133593,2.5763007702264957,Wall
-3.8566632043840516,2.6219404400651776,Wall
-3.230848184509777,3.4926826572441003,Wall
-3.271108326984741,3.4366657758825245,Wall
-3.245568850081627,3.472200718378272,Wall
-3.8321662727522767,2.65602481305996,Wall
-3.2315437581266453,3.4917148547878973,Wall
-3.9294665050832065,2.5206438820479837,Wall
-5.17477181537564,3.84061708817872,Wall
-5.152733264230222,3.8562008723455334,Wall
-5.146188323962006,3.8608288960232957,Wall
-5.17477181537564,3.84061708817872,Wall
-5.152733264230222,3.8562008723455334,Wall
-5.146188323962006,3.8608288960232957,Wall
-0.23699773599147456,7.146696690749529,EmptySpace
-4.154384373533108,4.376654891967174,Wall
-4.186308739379774,4.354080702596277,Wall
-4.142283150582221,4.385211844979954,Wall
-4.1387575859336305,4.387704823678384,Wall
-4.154384373533108,4.376654891967174,Wall
-4.186308739379774,4.354080702596277,Wall
-4.142283150582221,4.385211844979954,Wall
-4.1387575859336305,4.387704823678384,Wall
0.2395121695992053,7.2981506767451485,EmptySpace
-3.1474179862300478,4.903202470383999,Wall
-3.163292910400443,4.8919770776481695,Wall
-3.129755177386781,4.915692102709507,Wall
-3.136242846641591,4.911104576208989,Wall
-3.1474179862300478,4.903202470383999,Wall
-3.163292910400443,4.8919770776481695,Wall
-3.129755177386781,4.915692102709507,Wall
-3.136242846641591,4.911104576208989,Wall
0.7160220751898851,7.449604662740768,EmptySpace
-2.1287841875307616,5.438000247272789,Wall
-2.183325638041511,5.3994331841616,Wall
-2.1669512367504797,5.411011764527274,Wall
-2.121732552732728,5.442986562116747,Wall
-2.141360300535539,5.429107492507253,Wall
-2.1287841875307616,5.438000247272789,Wall
-2.183325638041511,5.3994331841616,Wall
-2.1669512367504797,5.411011764527274,Wall
-2.121732552732728,5.442986562116747,Wall
-2.141360300535539,5.429107492507253,Wall
1.192531980780565,7.601058648736387,EmptySpace
-1.1213221174516246,5.9648983302825265,Wall
-1.210719035791826,5.901684452410085,Wall
-1.2214527576210399,5.894094479585221,Wall
-1.1591623575454801,5.938140939084164,Wall
-1.1136214478602313,5.97034358718986,Wall
-1.1417256679229189,5.9504706791777275,Wall
-1.1213221174516246,5.9648983302825265,Wall
-1.210719035791826,5.901684452410085,Wall
-1.2214527576210399,5.894094479585221,Wall
-1.1591623575454801,5.938140939084164,Wall
-1.1136214478602313,5.97034358718986,Wall
-1.1417256679229189,5.9504706791777275,Wall
1.6690418863712448,7.752512634732007,EmptySpace
-0.9210208648383236,5.921041108903206,Wall
-0.18092863178588936,6.444371229260168,Wall
-0.1180768143323534,6.488814675257367,Wall
-0.19997351995916124,6.430904308280878,Wall
-0.13516731277807792,6.476729732044718,Wall
-0.10509417732759707,6.49799488913183,Wall
-0.9210208648383236,5.921041108903206,Wall
-0.18092863178588936,6.444371229260168,Wall
-0.1180768143323534,6.488814675257367,Wall
-0.19997351995916124,6.430904308280878,Wall
-0.13516731277807792,6.476729732044718,Wall
-0.10509417732759707,6.49799488913183,Wall
2.1455517919619247,7.903966620727626,EmptySpace
0.9019125528809793,7.024570994611441,Wall
0.041997409049261414,6.4165123289203185,Wall
0.8488420196445481,6.9870440387731385,Wall
0.8201833648958288,6.966779081827085,Wall
0.08515877949071937,6.447032369773522,Wall
0.08079592125327739,6.443947328444168,Wall
0.8883453329147308,7.014977413513363,Wall
0.7251039920001616,6.899547056629722,Wall
0.9019125528809793,7.024570994611441,Wall
0.041997409049261414,6.4165123289203185,Wall
0.8488420196445481,6.9870440387731385,Wall
0.8201833648958288,6.966779081827085,Wall
0.08515877949071937,6.447032369773522,Wall
0.08079592125327739,6.443947328444168,Wall
0.8883453329147308,7.014977413513363,Wall
0.7251039920001616,6.899547056629722,Wall
2.6220616975526045,8.055420606723246,EmptySpace
1.069006978196138,6.95723273647683,Wall
1.9098154688769684,7.5517808062631255,Wall
1.0728228942501907,6.959931026931255,Wall
1.736406344077182,7.429160659611704,Wall
1.0962564043216265,6.976501207103922,Wall
1.5086904139287909,7.268139370899826,Wall
1.8785488224962408,7.529671700015519,Wall
1.000241501381352,6.908607654830639,Wall
1.8363317433754847,7.499819381465624,Wall
1.069006978196138,6.95723273647683,Wall
1.9098154688769684,7.5517808062631255,Wall
1.0728228942501907,6.959931026931255,Wall
1.736406344077182,7.429160659611704,Wall
1.0962564043216265,6.976501207103922,Wall
1.5086904139287909,7.268139370899826,Wall
1.8785488224962408,7.529671700015519,Wall
1.000241501381352,6.908607654830639,Wall
1.8363317433754847,7.499819381465624,Wall
3.0985716031432844,8.206874592718865,EmptySpace
2.8233232602835843,8.012242434774551,Wall
2.6882048405265992,7.916698209722732,Wall
2.0952397984184756,7.497403893426442,Wall
2.014356780576054,7.4402103200150185,Wall
1.6799155644349875,7.203722009397884,Wall
2.3868092289680396,7.703576932903676,Wall
2.0946471397296795,7.496984815737085,Wall
2.0239965604999215,7.447026750403655,Wall
2.0523554026219455,7.467079705424805,Wall
2.90763600325616,8.071861217349097,Wall
2.8233232602835843,8.012242434774551,Wall
2.6882048405265992,7.916698209722732,Wall
2.0952397984184756,7.497403893426442,Wall
2.014356780576054,7.4402103200150185,Wall
1.6799155644349875,7.203722009397884,Wall
2.3868092289680396,7.703576932903676,Wall
2.0946471397296795,7.496984815737085,Wall
2.0239965604999215,7.447026750403655,Wall
2.0523554026219455,7.467079705424805,Wall
2.90763600325616,8.071861217349097,Wall
2.631129395333483,7.915081316749081,Wall
2.3686894944452215,7.751257431900988,Wall
2.0403923857677433,7.546323244889386,Wall
1.8738391465929112,7.442355065571745,Wall
2.744655336637766,7.985948058706215,Wall
1.8950816949596927,7.455615384546646,Wall
2.632541318867967,7.915962687294279,Wall
2.4160368436257276,7.7808132526956015,Wall
2.631129395333483,7.915081316749081,Wall
2.3686894944452215,7.751257431900988,Wall
2.0403923857677433,7.546323244889386,Wall
1.8738391465929112,7.442355065571745,Wall
2.744655336637766,7.985948058706215,Wall
1.8950816949596927,7.455615384546646,Wall
2.632541318867967,7.915962687294279,Wall
2.4160368436257276,7.7808132526956015,Wall
3.5792339392815142,8.344583410948271,EmptySpace
3.0662941488997797,8.024389001222136,Wall
2.914873394666442,7.929867032111595,Wall
2.730632817890873,7.8148578169279705,Wall
3.3358254341671816,8.192639568651687,Wall
2.8296864356472717,7.876690443804401,Wall
2.6684845865438023,7.776062783622231,Wall
3.338928137623685,8.19457638135454,Wall
2.876862233854312,7.9061391766644915,Wall
3.09791567412063,8.044128229475797,Wall
3.0662941488997797,8.024389001222136,Wall
2.914873394666442,7.929867032111595,Wall
2.730632817890873,7.8148578169279705,Wall
3.3358254341671816,8.192639568651687,Wall
2.8296864356472717,7.876690443804401,Wall
2.6684845865438023,7.776062783622231,Wall
3.338928137623685,8.19457638135454,Wall
2.876862233854312,7.9061391766644915,Wall
3.09791567412063,8.044128229475797,Wall
4.059896275419744,8.482292229177677,EmptySpace
3.3317292451983107,8.027745678499148,Wall
3.0784113144184295,7.869616036697044,Wall
2.8024605953444057,7.697358241017647,Wall
3.8995936119929606,8.382225871184145,Wall
3.265843385126444,7.986617490609279,Wall
3.834632008241265,8.341674635428662,Wall
3.572966500691596,8.178334153160357,Wall
3.272111318327148,7.990530147043885,Wall
3.623114518898908,8.209638246525538,Wall
3.3317292451983107,8.027745678499148,Wall
3.0784113144184295,7.869616036697044,Wall
2.8024605953444057,7.697358241017647,Wall
3.8995936119929606,8.382225871184145,Wall
3.265843385126444,7.986617490609279,Wall
3.834632008241265,8.341674635428662,Wall
3.572966500691596,8.178334153160357,Wall
3.272111318327148,7.990530147043885,Wall
3.623114518898908,8.209638246525538,Wall
4.540558611557974,8.620001047407083,EmptySpace
3.2619006492097986,7.821819391055168,Wall
3.8013664198194164,8.158572217072528,Wall
3.0024167329295732,7.659840732029828,Wall
4.118982800746278,8.356839131664087,Wall
3.815433087206937,8.167353107823095,Wall
4.033942256274657,8.303753940282043,Wall
3.1839062287020687,7.773132629168711,Wall
3.2620339686061746,7.82190261354293,Wall
4.01473056972451,8.291761354114787,Wall
3.2619006492097986,7.821819391055168,Wall
3.8013664198194164,8.158572217072528,Wall
3.0024167329295732,7.659840732029828,Wall
4.118982800746278,8.356839131664087,Wall
3.815433087206937,8.167353107823095,Wall
4.033942256274657,8.303753940282043,Wall
3.1839062287020687,7.773132629168711,Wall
3.2620339686061746,7.82190261354293,Wall
4.01473056972451,8.291761354114787,Wall
5.021220947696204,8.757709865636489,EmptySpace
3.294644755105918,7.679922462124244,Wall
3.8262562110407456,8.011772358600446,Wall
3.7526384370216146,7.96581764785386,Wall
3.5228439642564355,7.8223721461691165,Wall
3.9539386866698836,8.091476089297608,Wall
3.9635686646777697,8.097487448099809,Wall
4.048676040212555,8.150614357697561,Wall
4.04684233870267,8.14946969903863,Wall
3.294644755105918,7.679922462124244,Wall
3.8262562110407456,8.011772358600446,Wall
3.7526384370216146,7.96581764785386,Wall
3.5228439642564355,7.8223721461691165,Wall
3.9539386866698836,8.091476089297608,Wall
3.9635686646777697,8.097487448099809,Wall
4.048676040212555,8.150614357697561,Wall
4.04684233870267,8.14946969903863,Wall
5.501883283834434,8.895418683865895,EmptySpace
3.896534830490249,7.8933057457357405,Wall
3.6348167619296694,7.729932453102206,Wall
3.881396319030648,7.883855773571694,Wall
3.999109615005718,7.957336404297584,Wall
3.397158940207115,7.581578382370784,Wall
3.6525271148447658,7.740987855907807,Wall
3.167755794263093,7.4383771601567705,Wall
3.7862196533780645,7.824443271656701,Wall
3.9719292086708613,7.940369473040351,Wall
3.896534830490249,7.8933057457357405,Wall
3.6348167619296694,7.729932453102206,Wall
3.881396319030648,7.883855773571694,Wall
3.999109615005718,7.957336404297584,Wall
3.397158940207115,7.581578382370784,Wall
3.6525271148447658,7.740987855907807,Wall
3.167755794263093,7.4383771601567705,Wall
3.7862196533780645,7.824443271656701,Wall
3.9719292086708613,7.940369473040351,Wall
5.982545619972663,9.0331275020953,EmptySpace
3.6095707095742378,7.551836101082148,Wall
3.8256865508122107,7.686742937157706,Wall
3.730326727607273,7.627216102088097,Wall
3.896457520299525,7.730920575987154,Wall
3.378961260571629,7.407881863596092,Wall
3.8494170071040226,7.701556292618458,Wall
3.156841409160382,7.269227120788653,Wall
3.6095707095742378,7.551836101082148,Wall
3.8256865508122107,7.686742937157706,Wall
3.730326727607273,7.627216102088097,Wall
3.896457520299525,7.730920575987154,Wall
3.378961260571629,7.407881863596092,Wall
3.8494170071040226,7.701556292618458,Wall
3.156841409160382,7.269227120788653,Wall
6.463207956110893,9.170836320324707,EmptySpace
3.731902138868409,7.465862617109619,Wall
3.0738947595635575,7.055112099480327,Wall
3.5041324512519667,7.323681054970372,Wall
3.6676927154762557,7.425780917839212,Wall
3.7533517764456996,7.479252208191623,Wall
3.568389132934405,7.363792254467991,Wall
3.284994372193099,7.1868876355701055,Wall
3.731902138868409,7.465862617109619,Wall
3.0738947595635575,7.055112099480327,Wall
3.5041324512519667,7.323681054970372,Wall
3.6676927154762557,7.425780917839212,Wall
3.7533517764456996,7.479252208191623,Wall
3.568389132934405,7.363792254467991,Wall
3.284994372193099,7.1868876355701055,Wall
6.943870292249123,9.308545138554113,EmptySpace
3.345805806427422,7.062511284684321,Wall
2.9393637081670336,6.808796345464096,Wall
3.1387301095556372,6.933247613251959,Wall
3.601603358362864,7.22218879008979,Wall
3.561133346806416,7.196926036634295,Wall
3.345805806427422,7.062511284684321,Wall
2.9393637081670336,6.808796345464096,Wall
3.1387301095556372,6.933247613251959,Wall
3.601603358362864,7.22218879008979,Wall
3.561133346806416,7.196926036634295,Wall
7.424532628387353,9.446253956783519,EmptySpace
2.951865876809146,6.654263712943212,Wall
2.764153933633292,6.5370875531467405,Wall
3.3504951198580626,6.903101603025075,Wall
3.45176855715742,6.966319916529028,Wall
3.1471264722880914,6.776151997464141,Wall
2.951865876809146,6.654263712943212,Wall
2.764153933633292,6.5370875531467405,Wall
3.3504951198580626,6.903101603025075,Wall
3.45176855715742,6.966319916529028,Wall
3.1471264722880914,6.776151997464141,Wall
7.905194964525583,9.583962775012925,EmptySpace
-2.4906923122633184,3.094497436998089,Wall
-2.076908715907292,3.3527951882623723,Wall
-1.8723812957722163,3.4804681389496697,Wall
2.9137575273835763,6.468138278962033,Wall
2.730100972971587,6.353493630340566,Wall
-2.2829258598087954,3.2241923014870766,Wall
2.553926802031043,6.243519739191825,Wall
-2.4906923122633184,3.094497436998089,Wall
-2.076908715907292,3.3527951882623723,Wall
-1.8723812957722163,3.4804681389496697,Wall
2.9137575273835763,6.468138278962033,Wall
2.730100972971587,6.353493630340566,Wall
-2.2829258598087954,3.2241923014870766,Wall
2.553926802031043,6.243519739191825,Wall
8.385857300663812,9.72167159324233,EmptySpace
2.6479448659561715,6.139872092516976,Wall
-1.6777215620094719,3.4396444351074216,Wall
-2.2719152063033086,3.0687286146441766,Wall
2.4759496039829134,6.032506818042492,Wall
-2.4733305955334632,2.9429982991693064,Wall
-1.874368948528863,3.316890468596256,Wall
-2.0723488191050006,3.1933047203555,Wall
-2.676867324066505,2.815943771771998,Wall
2.6479448659561715,6.139872092516976,Wall
-1.6777215620094719,3.4396444351074216,Wall
-2.2719152063033086,3.0687286146441766,Wall
2.4759496039829134,6.032506818042492,Wall
-2.4733305955334632,2.9429982991693064,Wall
-1.874368948528863,3.316890468596256,Wall
-2.0723488191050006,3.1933047203555,Wall
-2.676867324066505,2.815943771771998,Wall
8.86651963680204,9.859380411471736,EmptySpace
-2.0735556136103135,3.0302144881996176,Wall
-2.1598953855677436,2.9763182749672135,Wall
-1.9523101740737232,3.1059000027032067,Wall
-2.2659757912066976,2.9100992888328063,Wall
-2.460366659840254,2.7887539172991405,Wall
-2.0735556136103135,3.0302144881996176,Wall
-2.1598953855677436,2.9763182749672135,Wall
-1.9523101740737232,3.1059000027032067,Wall
-2.2659757912066976,2.9100992888328063,Wall
-2.460366659840254,2.7887539172991405,Wall
9.34718197294027,9.997089229701142,EmptySpace
-2.5638318680730094,2.561830515954683,Wall
-2.156434882672677,2.8161415281056152,Wall
-2.3590776127040662,2.6896450648864043,Wall
-1.9556285997445304,2.9414916187734255,Wall
-2.5638318680730094,2.561830515954683,Wall
-2.156434882672677,2.8161415281056152,Wall
-2.3590776127040662,2.6896450648864043,Wall
-1.9556285997445304,2.9414916187734255,Wall
9.827844309078499,10.134798047930548,EmptySpace
-2.3512368424352523,2.5322026294439617,Wall
-1.9623453928346066,2.774961858669969,Wall
-1.770590960690459,2.8946614771516472,Wall
-2.155806029014453,2.6541971697758813,Wall
-2.3512368424352523,2.5322026294439617,Wall
-1.9623453928346066,2.774961858669969,Wall
-1.770590960690459,2.8946614771516472,Wall
-2.155806029014453,2.6541971697758813,Wall
10.308506645216728,10.272506866159954,EmptySpace
-2.1551295819408214,2.492282520869825,Wall
-1.9694431765882747,2.6081942712758117,Wall
-1.7856007955707813,2.722954919165372,Wall
-2.1551295819408214,2.492282520869825,Wall
-1.9694431765882747,2.6081942712758117,Wall
-1.7856007955707813,2.722954919165372,Wall
10.789168981354957,10.41021568438936,EmptySpace
-1.7988031623125966,2.5523766440781044,Wall
-1.9744073843853034,2.44275853433828,Wall
-1.7988031623125966,2.5523766440781044,Wall
-1.9744073843853034,2.44275853433828,Wall
11.269831317493185,10.547924502618766,EmptySpace
11.750493653631414,10.685633320848172,EmptySpace
12.231155989769643,10.823342139077578,EmptySpace
12.711818325907872,10.961050957306984,EmptySpace
13.192480662046101,11.09875977553639,EmptySpace
13.67314299818433,11.236468593765796,EmptySpace
14.15380533432256,11.374177411995202,EmptySpace
14.634467670460788,11.511886230224608,EmptySpace
15.115130006599017,11.649595048454014,EmptySpace
15.595792342737246,11.78730386668342,EmptySpace
16.076454678875475,11.925012684912826,EmptySpace
16.557117015013706,12.062721503142232,EmptySpace
17.037779351151936,12.200430321371638,EmptySpace
17.518441687290167,12.338139139601044,EmptySpace
17.999104023428398,12.47584795783045,EmptySpace
18.47976635956663,12.613556776059855,EmptySpace
18.96042869570486,12.751265594289261,EmptySpace
19.44109103184309,12.888974412518667,EmptySpace
19.92175336798132,13.026683230748073,EmptySpace
20.40241570411955,13.16439204897748,EmptySpace
20.883078040257782,13.302100867206885,EmptySpace
21.363740376396013,13.439809685436291,EmptySpace
21.844402712534244,13.577518503665697,EmptySpace
22.325065048672474,13.715227321895103,EmptySpace
22.805727384810705,13.852936140124509,EmptySpace
23.286389720948936,13.990644958353915,EmptySpace
23.767052057087167,14.128353776583321,EmptySpace
24.247714393225397,14.266062594812727,EmptySpace
24.728376729363628,14.403771413042133,EmptySpace
25.20903906550186,14.541480231271539,EmptySpace
25.68970140164009,14.679189049500945,EmptySpace
26.17036373777832,14.81689786773035,EmptySpace
26.65102607391655,14.954606685959757,EmptySpace
27.13168841005478,15.092315504189163,EmptySpace
27.612350746193012,15.230024322418569,EmptySpace
28.093013082331243,15.367733140647974,EmptySpace
28.573675418469474,15.50544195887738,EmptySpace
29.054337754607705,15.643150777106786,EmptySpace
29.535000090745935,15.780859595336192,EmptySpace
30.015662426884166,15.918568413565598,EmptySpace
30.496324763022397,16.056277231795004,EmptySpace
30.976987099160628,16.19398605002441,EmptySpace
31.45764943529886,16.331694868253816,EmptySpace
31.93831177143709,16.469403686483222,EmptySpace
32.418974107575316,16.607112504712628,EmptySpace
32.89963644371355,16.744821322942034,EmptySpace
33.38029877985178,16.88253014117144,EmptySpace
33.86096111599001,17.020238959400846,EmptySpace
34.34162345212824,17.157947777630252,EmptySpace
34.82228578826647,17.295656595859658,EmptySpace
35.3029481244047,17.433365414089064,EmptySpace
35.78361046054293,17.57107423231847,EmptySpace
36.26427279668116,17.708783050547876,EmptySpace
36.74493513281939,17.84649186877728,EmptySpace
37.22559746895762,17.984200687006688,EmptySpace
37.706259805095854,18.121909505236093,EmptySpace
38.186922141234085,18.2596183234655,EmptySpace
38.667584477372316,18.397327141694905,EmptySpace
39.148246813510546,18.53503595992431,EmptySpace
39.62890914964878,18.672744778153717,EmptySpace
40.10957148578701,18.810453596383123,EmptySpace
40.59023382192524,18.94816241461253,EmptySpace
41.07089615806347,19.085871232841935,EmptySpace
41.5515584942017,19.22358005107134,EmptySpace
42.03222083033993,19.361288869300747,EmptySpace
42.51288316647816,19.498997687530153,EmptySpace
42.99354550261639,19.63670650575956,EmptySpace
43.47420783875462,19.774415323988965,EmptySpace
43.954870174892854,19.91212414221837,EmptySpace
44.435532511031084,20.049832960447777,EmptySpace
44.916194847169315,20.187541778677183,EmptySpace
45.396857183307546,20.32525059690659,EmptySpace
45.87751951944578,20.462959415135995,EmptySpace
46.35818185558401,20.6006682333654,EmptySpace
46.83884419172224,20.738377051594806,EmptySpace
47.31950652786047,20.876085869824212,EmptySpace
47.8001688639987,21.01379468805362,EmptySpace
48.28083120013693,21.151503506283024,EmptySpace
48.76149353627516,21.28921232451243,EmptySpace
49.24215587241339,21.426921142741836,EmptySpace
49.72281820855162,21.564629960971242,EmptySpace
50.20348054468985,21.702338779200648,EmptySpace
50.684142880828084,21.840047597430054,EmptySpace
51.164805216966315,21.97775641565946,EmptySpace
51.645467553104545,22.115465233888866,EmptySpace
52.126129889242776,22.253174052118272,EmptySpace
52.60679222538101,22.390882870347678,EmptySpace
53.08745456151924,22.528591688577084,EmptySpace
53.56811689765747,22.66630050680649,EmptySpace
54.0487792337957,22.804009325035896,EmptySpace
54.52944156993393,22.9417181432653,EmptySpace
55.01010390607216,23.079426961494708,EmptySpace
55.49076624221039,23.217135779724114,EmptySpace
55.97142857834862,23.35484459795352,EmptySpace
56.45209091448685,23.492553416182925,EmptySpace
56.93275325062508,23.63026223441233,EmptySpace
57.413415586763314,23.767971052641737,EmptySpace
57.894077922901545,23.905679870871143,EmptySpace
58.374740259039775,24.04338868910055,EmptySpace
58.855402595178006,24.181097507329955,EmptySpace
59.33606493131624,24.31880632555936,EmptySpace
59.81672726745447,24.456515143788767,EmptySpace
60.2973896035927,24.594223962018173,EmptySpace
60.77805193973093,24.73193278024758,EmptySpace
61.25871427586916,24.869641598476985,EmptySpace
61.73937661200739,25.00735041670639,EmptySpace
62.22003894814562,25.145059234935797,EmptySpace
62.70070128428385,25.282768053165203,EmptySpace
63.18136362042208,25.42047687139461,EmptySpace
4.287381730149718,-11.343143579542751,Wall
3.866818597979041,-11.605673346940495,Wall
4.078134830915452,-11.473762589110091,Wall
4.287381730149718,-11.343143579542751,Wall
3.866818597979041,-11.605673346940495,Wall
4.078134830915452,-11.473762589110091,Wall
63.66202595656031,25.558185689624015,EmptySpace
4.027904455511127,-11.667455002736322,Wall
4.228658118259126,-11.54213775936918,Wall
4.027904455511127,-11.667455002736322,Wall
4.228658118259126,-11.54213775936918,Wall
64.14268829269854,25.69589450785342,EmptySpace
4.246507480504853,-11.69333249233205,Wall
4.186069921431205,-11.73105966599989,Wall
4.246507480504853,-11.69333249233205,Wall
4.186069921431205,-11.73105966599989,Wall
64.62335062883676,25.833603326082827,EmptySpace
4.197745611395092,-11.886108214535643,Wall
4.197745611395092,-11.886108214535643,Wall
65.10401296497498,25.971312144312233,EmptySpace
4.1223293492404025,-12.095522512665038,Wall
4.1223293492404025,-12.095522512665038,Wall
65.58467530111321,26.10902096254164,EmptySpace
66.06533763725143,26.246729780771044,EmptySpace
66.54599997338966,26.38443859900045,EmptySpace
67.02666230952788,26.522147417229856,EmptySpace
67.5073246456661,26.659856235459262,EmptySpace
67.98798698180433,26.79756505368867,EmptySpace
68.46864931794255,26.935273871918074,EmptySpace
68.94931165408077,27.07298269014748,EmptySpace
69.429973990219,27.210691508376886,EmptySpace
69.91063632635722,27.348400326606292,EmptySpace
70.39129866249544,27.486109144835698,EmptySpace
70.87196099863367,27.623817963065104,EmptySpace
71.35262333477189,27.76152678129451,EmptySpace
71.83328567091012,27.899235599523916,EmptySpace
72.31394800704834,28.036944417753322,EmptySpace
72.79461034318656,28.174653235982728,EmptySpace
73.27527267932479,28.312362054212134,EmptySpace
73.75593501546301,28.45007087244154,EmptySpace
74.23659735160123,28.587779690670946,EmptySpace
74.71725968773946,28.72548850890035,EmptySpace
75.19792202387768,28.863197327129757,EmptySpace
75.6785843600159,29.000906145359163,EmptySpace
76.15924669615413,29.13861496358857,EmptySpace
76.63990903229235,29.276323781817975,EmptySpace
77.12057136843057,29.41403260004738,EmptySpace
77.6012337045688,29.551741418276787,EmptySpace
78.08189604070702,29.689450236506193,EmptySpace
78.56255837684525,29.8271590547356,EmptySpace
79.04322071298347,29.964867872965005,EmptySpace
79.5238830491217,30.10257669119441,EmptySpace
80.00454538525992,30.240285509423817,EmptySpace
80.48520772139814,30.377994327653223,EmptySpace
80.96587005753636,30.51570314588263,EmptySpace
81.44653239367459,30.653411964112035,EmptySpace
81.92719472981281,30.79112078234144,EmptySpace
82.40785706595103,30.928829600570847,EmptySpace
82.88851940208926,31.066538418800253,EmptySpace
83.36918173822748,31.20424723702966,EmptySpace
83.8498440743657,31.341956055259065,EmptySpace
84.33050641050393,31.47966487348847,EmptySpace
84.81116874664215,31.617373691717876,EmptySpace
85.29183108278038,31.755082509947282,EmptySpace
85.7724934189186,31.89279132817669,EmptySpace
86.25315575505682,32.03050014640609,EmptySpace
86.73381809119505,32.1682089646355,EmptySpace
87.21448042733327,32.3059177828649,EmptySpace
87.6951427634715,32.44362660109431,EmptySpace
88.17580509960972,32.581335419323715,EmptySpace
88.65646743574794,32.71904423755312,EmptySpace
